"Survey/Quiz Title","Respondent Name (First)","Respondent Name (Last)","Date Submitted","Question","Question Format","Respondent's Answer","Answer Is Correct","Respondent ID","Question ID","Answer ID"
"Indoor Environment - Occupant Survey: Lulu Hypermarket - Barwa Supermarket",,,2022-04-07 09:13:54,"<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Single-Select (i.e. radio buttons)","A. Satisfied","N/A",5479863,1380834,4645697
"Indoor Environment - Occupant Survey: Lulu Hypermarket - Barwa Supermarket",,,2022-04-09 05:16:14,"<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Single-Select (i.e. radio buttons)","A. Satisfied","N/A",5483057,1380834,4645697
"Indoor Environment - Occupant Survey: Lulu Hypermarket - Barwa Supermarket",,,2022-04-09 07:45:17,"<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Single-Select (i.e. radio buttons)","B. Neutral","N/A",5483112,1380834,4645698
"Indoor Environment - Occupant Survey: Lulu Hypermarket - Barwa Supermarket",,,2022-04-10 09:43:29,"<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Single-Select (i.e. radio buttons)","A. Satisfied","N/A",5483888,1380834,4645697
"Indoor Environment - Occupant Survey: Lulu Hypermarket - Barwa Supermarket",,,2022-04-10 09:44:59,"<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Single-Select (i.e. radio buttons)","C. Unsatisfied","N/A",5483889,1380834,4645699
"Indoor Environment - Occupant Survey: Lulu Hypermarket - Barwa Supermarket",,,2022-04-11 06:15:04,"<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Single-Select (i.e. radio buttons)","A. Satisfied","N/A",5484639,1380834,4645697
"Indoor Environment - Occupant Survey: Lulu Hypermarket - Barwa Supermarket",,,2022-04-11 08:38:27,"<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Single-Select (i.e. radio buttons)","A. Satisfied","N/A",5484829,1380834,4645697
"Indoor Environment - Occupant Survey: Lulu Hypermarket - Barwa Supermarket",,,2022-04-11 11:11:37,"<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Single-Select (i.e. radio buttons)","A. Satisfied","N/A",5485072,1380834,4645697
"Indoor Environment - Occupant Survey: Lulu Hypermarket - Barwa Supermarket",,,2022-04-11 16:33:16,"<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Single-Select (i.e. radio buttons)","A. Satisfied","N/A",5485697,1380834,4645697
"Indoor Environment - Occupant Survey: Lulu Hypermarket - Barwa Supermarket",,,2022-04-11 16:35:44,"<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Single-Select (i.e. radio buttons)","A. Satisfied","N/A",5485704,1380834,4645697
